,coin_id,timestamp,price
0,bitcoin,1737936000000,102552.24874280207
1,bitcoin,1738022400000,101958.46953745594
2,bitcoin,1738108800000,101313.11264498268
3,bitcoin,1738195200000,103718.97939813645
4,bitcoin,1738281600000,104781.5135100103
5,bitcoin,1738368000000,102382.39409722165
6,bitcoin,1738454400000,100674.78762544956
7,bitcoin,1738540800000,97568.31653024875
8,bitcoin,1738627200000,101466.8606657039
9,bitcoin,1738713600000,98118.43921664466
10,bitcoin,1738800000000,96582.88682919052
11,bitcoin,1738886400000,96635.41875332211
12,bitcoin,1738972800000,96558.4563096667
13,bitcoin,1739059200000,96558.23762501091
14,bitcoin,1739145600000,96548.57865379585
15,bitcoin,1739232000000,97399.98161383197
16,bitcoin,1739318400000,95739.97737079239
17,bitcoin,1739404800000,97836.18856127483
18,bitcoin,1739491200000,96561.6639990985
19,bitcoin,1739577600000,97488.48148536457
20,bitcoin,1739664000000,97569.95169430465
21,bitcoin,1739750400000,96149.3484548204
22,bitcoin,1739836800000,95776.15723852723
23,bitcoin,1739923200000,95495.89153299287
24,bitcoin,1740009600000,96554.87156259285
25,bitcoin,1740096000000,98384.31738240314
26,bitcoin,1740182400000,96135.15541305285
27,bitcoin,1740268800000,96564.15414290235
28,bitcoin,1740355200000,96327.46309127835
29,bitcoin,1740441600000,91396.76686930266
30,bitcoin,1740528000000,88755.7693356979
31,bitcoin,1740614400000,83900.11496524839
32,bitcoin,1740700800000,84709.14477847965
33,bitcoin,1740787200000,84441.9012237131
34,bitcoin,1740873600000,86005.25629681018
35,bitcoin,1740960000000,94261.53286538439
36,bitcoin,1741046400000,86124.71418722175
37,bitcoin,1741132800000,87310.80531078295
38,bitcoin,1741219200000,90604.08098523637
39,bitcoin,1741305600000,90001.40087607042
40,bitcoin,1741392000000,86773.33597555371
41,bitcoin,1741478400000,86142.9833586432
42,bitcoin,1741564800000,80751.13893300897
43,bitcoin,1741651200000,78783.94057934263
44,bitcoin,1741737600000,82799.1080292053
45,bitcoin,1741824000000,83884.24578828987
46,bitcoin,1741910400000,81098.90052436228
47,bitcoin,1741996800000,83971.70916064628
48,bitcoin,1742083200000,84391.69087647168
49,bitcoin,1742169600000,82610.61750343916
50,bitcoin,1742256000000,84075.36559694471
51,bitcoin,1742342400000,82780.03048688271
52,bitcoin,1742428800000,86815.44109470697
53,bitcoin,1742515200000,84270.84358966233
54,bitcoin,1742601600000,84009.532917822
55,bitcoin,1742688000000,83793.30854192551
56,bitcoin,1742774400000,85787.70914901773
57,bitcoin,1742860800000,87327.72969669085
58,bitcoin,1742947200000,87520.58391530563
59,bitcoin,1743033600000,86960.8555491039
60,bitcoin,1743120000000,87227.27158032371
61,bitcoin,1743206400000,84359.46915506005
62,bitcoin,1743292800000,82679.17255385047
63,bitcoin,1743379200000,82356.38111183756
64,bitcoin,1743465600000,82514.09365397849
65,bitcoin,1743552000000,85237.5876052852
66,bitcoin,1743638400000,82526.4221526433
67,bitcoin,1743724800000,83163.98757387721
