,country,code,year,gdp,continent,avg_schooling_years,invalid_gdp_flag,invalid_schooling_flag,log_gdp,log_gdp_zscore,gdp_outlier_flag
728,Bangladesh,BGD,1992,2174.3823,Asia,3.378,False,False,7.684499903187148,-1.452406964534906,False
729,Bangladesh,BGD,1993,2234.81,Asia,3.492,False,False,7.711911492248332,-1.4296875281809471,False
730,Bangladesh,BGD,1994,2279.0942,Asia,3.6060000000000003,False,False,7.731533362309847,-1.4134244130797684,False
731,Bangladesh,BGD,1995,2351.7039,Asia,3.72,False,False,7.762895408236203,-1.3874307355602564,False
732,Bangladesh,BGD,1996,2413.543,Asia,3.93,False,False,7.788851071390977,-1.3659180083793023,False
733,Bangladesh,BGD,1997,2475.5957,Asia,4.14,False,False,7.81423633291104,-1.3448780448753124,False
734,Bangladesh,BGD,1998,2555.0613,Asia,4.35,False,False,7.8458314945222085,-1.3186911550267972,False
735,Bangladesh,BGD,1999,2624.0654,Asia,4.56,False,False,7.872480073533875,-1.296604121202248,False
736,Bangladesh,BGD,2000,2712.935,Asia,4.77,False,False,7.90578635365463,-1.268999011928881,False
737,Bangladesh,BGD,2001,2803.5547,Asia,4.917999999999999,False,False,7.938643426698513,-1.2417662171379016,False
738,Bangladesh,BGD,2002,2866.4346,Asia,5.066,False,False,7.9608242368082065,-1.223382186119429,False
739,Bangladesh,BGD,2003,2958.915,Asia,5.2139999999999995,False,False,7.992577926066693,-1.1970639044429698,False
740,Bangladesh,BGD,2004,3071.838,Asia,5.362,False,False,8.030031358502058,-1.1660215277112427,False
741,Bangladesh,BGD,2005,3231.6138,Asia,5.51,False,False,8.080736919926922,-1.123995442575768,False
742,Bangladesh,BGD,2006,3407.4272,Asia,5.652,False,False,8.13371279870563,-1.0800876595019204,False
743,Bangladesh,BGD,2007,3608.9155,Asia,5.794,False,False,8.191162590680682,-1.0324717810713768,False
744,Bangladesh,BGD,2008,3787.9382,Asia,5.936,False,False,8.239577139494953,-0.9923445466401171,False
745,Bangladesh,BGD,2009,3942.1362,Asia,6.077999999999999,False,False,8.27947803810514,-0.9592736464301185,False
746,Bangladesh,BGD,2010,4125.464,Asia,6.22,False,False,8.32493377729132,-0.9215987502007352,False
747,Bangladesh,BGD,2011,4352.4263,Asia,6.327999999999999,False,False,8.37848873870174,-0.8772110084143344,False
748,Bangladesh,BGD,2012,4592.0483,Asia,6.436,False,False,8.432081456236768,-0.8327919733720749,False
749,Bangladesh,BGD,2013,4822.726,Asia,6.544,False,False,8.481094607341744,-0.7921686018283464,False
750,Bangladesh,BGD,2014,5068.6396,Asia,6.652,False,False,8.530827737108645,-0.7509484932859236,False
751,Bangladesh,BGD,2015,5352.7114,Asia,6.76,False,False,8.58535851524673,-0.705751969272858,False
752,Bangladesh,BGD,2016,5682.5356,Asia,6.854,False,False,8.645152820555293,-0.6561928973505824,False
753,Bangladesh,BGD,2017,6005.707,Asia,6.948,False,False,8.700465462804486,-0.6103483440725912,False
754,Bangladesh,BGD,2018,6392.5933,Asia,7.042,False,False,8.762895302287616,-0.5586048730334268,False
755,Bangladesh,BGD,2019,6838.326,Asia,7.136,False,False,8.830298243821543,-0.5027395659608733,False
756,Bangladesh,BGD,2020,7015.1978,Asia,7.23,False,False,8.855834188860353,-0.48157471204625796,False
757,Bangladesh,BGD,2021,7441.0693,Asia,7.23,False,False,8.91476984061824,-0.4327273144691338,False
758,Bangladesh,BGD,2022,7888.164,Asia,7.23,False,False,8.97311868714139,-0.3843662762983541,False
759,Bangladesh,BGD,2023,8242.398,Asia,7.23,False,False,9.017046599983056,-0.34795768219091827,False
760,Bangladesh,BGD,2024,8486.785,Asia,7.23,False,False,9.04626552678677,-0.3237402774149212,False
785,Barbados,BRB,1990,19613.248,North America,8.79,False,False,9.88396053525602,0.3705630840744842,False
786,Barbados,BRB,1991,18790.87,North America,8.846,False,False,9.841126392559698,0.3350610350472163,False
787,Barbados,BRB,1992,17660.324,North America,8.902,False,False,9.779075820535521,0.2836319107201518,False
788,Barbados,BRB,1993,17748.555,North America,8.958,False,False,9.78405938313901,0.28776241673106584,False
789,Barbados,BRB,1994,18064.4,North America,9.014,False,False,9.801698429634094,0.30238211620544136,False
790,Barbados,BRB,1995,18398.75,North America,9.07,False,False,9.820038006506797,0.31758243343578907,False
791,Barbados,BRB,1996,19112.504,North America,9.102,False,False,9.858098059524412,0.34912759304809576,False
792,Barbados,BRB,1997,20010.217,North America,9.134,False,False,9.903998272096688,0.3871708803541097,False
793,Barbados,BRB,1998,20752.81,North America,9.166,False,False,9.940436938176903,0.41737219239715767,False
794,Barbados,BRB,1999,20815.836,North America,9.198,False,False,9.943469322166292,0.41988551093895804,False
795,Barbados,BRB,2000,21779.22,North America,9.23,False,False,9.988711583173487,0.45738347091376585,False
796,Barbados,BRB,2001,21234.709,North America,9.266,False,False,9.963392338862562,0.43639822418587876,False
797,Barbados,BRB,2002,21262.309,North America,9.302,False,False,9.964691253712566,0.43747479852084376,False
798,Barbados,BRB,2003,21591.791,North America,9.338000000000001,False,False,9.980068475140063,0.45021983868407456,False
799,Barbados,BRB,2004,21771.902,North America,9.374,False,False,9.988375518349766,0.45710493166686994,False
800,Barbados,BRB,2005,22514.484,North America,9.41,False,False,10.021914114418419,0.48490259042653233,False
801,Barbados,BRB,2006,23766.607,North America,9.442,False,False,10.076036807212192,0.5297608827162793,False
802,Barbados,BRB,2007,24145.754,North America,9.474,False,False,10.091863825817574,0.5428787264529302,False
803,Barbados,BRB,2008,24171.652,North America,9.506,False,False,10.092935820555043,0.5437672235099721,False
804,Barbados,BRB,2009,22840.885,North America,9.538,False,False,10.036307410830128,0.4968321280034894,False
805,Barbados,BRB,2010,22243.457,North America,9.57,False,False,10.009803176932355,0.47486473115514,False
806,Barbados,BRB,2011,22102.482,North America,9.548,False,False,10.003445188892115,0.46959506567543974,False
807,Barbados,BRB,2012,21286.332,North America,9.526,False,False,9.965820455585435,0.43841071033625006,False
808,Barbados,BRB,2013,20854.568,North America,9.504000000000001,False,False,9.945328291959534,0.42142627334449445,False
809,Barbados,BRB,2014,20959.965,North America,9.482000000000001,False,False,9.950369468586256,0.4256045313529683,False
810,Barbados,BRB,2015,20666.965,North America,9.46,False,False,9.9362918107388,0.4139366032089918,False
811,Barbados,BRB,2016,20930.633,North America,9.502,False,False,9.94896905865209,0.42444383525841717,False
812,Barbados,BRB,2017,21035.793,North America,9.544,False,False,9.953980694387003,0.4285976090091634,False
813,Barbados,BRB,2018,20727.422,North America,9.586,False,False,9.93921283686666,0.41635762546538374,False
814,Barbados,BRB,2019,20737.979,North America,9.628,False,False,9.939722032483898,0.4167796600067492,False
815,Barbados,BRB,2020,17728.072,North America,9.67,False,False,9.782904650910604,0.28680534469446967,False
816,Barbados,BRB,2021,17682.732,North America,9.67,False,False,9.780343849140772,0.28468288573395706,False
817,Barbados,BRB,2022,20716.285,North America,9.67,False,False,9.938675384931289,0.41591217135428693,False
818,Barbados,BRB,2023,21318.672,North America,9.67,False,False,9.967338587409163,0.4396689773877923,False
819,Barbados,BRB,2024,21837.725,North America,9.67,False,False,9.991394257766451,0.45960694123273216,False
884,Belgium,BEL,1990,41640.06,Europe,10.0,False,False,10.636817963650056,0.9945508576335264,False
885,Belgium,BEL,1991,42246.074,Europe,10.128,False,False,10.65126670539078,1.0065263497379955,False
886,Belgium,BEL,1992,42719.047,Europe,10.256,False,False,10.662400165332814,1.0157540502550215,False
887,Belgium,BEL,1993,42143.195,Europe,10.384,False,False,10.64882850318366,1.0045055044765587,False
888,Belgium,BEL,1994,43369.277,Europe,10.512,False,False,10.677506566180888,1.02827462729414,False
889,Belgium,BEL,1995,44310.63,Europe,10.64,False,False,10.69897988210194,1.0460722687693516,False
890,Belgium,BEL,1996,44808.523,Europe,10.702,False,False,10.710153645844404,1.0553333741220716,False
891,Belgium,BEL,1997,46396.004,Europe,10.764,False,False,10.744968613816091,1.0841889230372541,False
892,Belgium,BEL,1998,47205.31,Europe,10.826,False,False,10.762261665245996,1.098521852822919,False
893,Belgium,BEL,1999,48765.766,Europe,10.888,False,False,10.794783829270033,1.1254770663272475,False
894,Belgium,BEL,2000,50455.734,Europe,10.95,False,False,10.828851676409501,1.1537133821086472,False
895,Belgium,BEL,2001,50835.4,Europe,10.982,False,False,10.836348241272777,1.1599267296057356,False
896,Belgium,BEL,2002,51471.85,Europe,11.014,False,False,10.84879033526878,1.1702390599861887,False
897,Belgium,BEL,2003,51788.844,Europe,11.046,False,False,10.854930038257448,1.1753278051505764,False
898,Belgium,BEL,2004,53406.69,Europe,11.078,False,False,10.885691298000166,1.2008235354904833,False
899,Belgium,BEL,2005,54346.895,Europe,11.11,False,False,10.903142761202579,1.2152877610640425,False
900,Belgium,BEL,2006,55367.62,Europe,11.145999999999999,False,False,10.921750225328086,1.230710110201279,False
901,Belgium,BEL,2007,56983.46,Europe,11.181999999999999,False,False,10.950516329269051,1.2545522036377221,False
902,Belgium,BEL,2008,56787.74,Europe,11.218,False,False,10.94707573634092,1.2517005509343317,False
903,Belgium,BEL,2009,55258.707,Europe,11.254,False,False,10.919781199723746,1.229078130683518,False
904,Belgium,BEL,2010,56240.203,Europe,11.29,False,False,10.937387136008615,1.2436703875564465,False
905,Belgium,BEL,2011,56585.3,Europe,11.303999999999998,False,False,10.943504513144404,1.2487406284746037,False
906,Belgium,BEL,2012,56356.824,Europe,11.318,False,False,10.93945861240207,1.2453872809468585,False
907,Belgium,BEL,2013,56263.176,Europe,11.331999999999999,False,False,10.93779553263676,1.244008877279885,False
908,Belgium,BEL,2014,57002.91,Europe,11.346,False,False,10.950857598145125,1.2548350561382555,False
909,Belgium,BEL,2015,57509.023,Europe,11.36,False,False,10.959697136213643,1.2621614946784594,False
910,Belgium,BEL,2016,57901.496,Europe,11.402,False,False,10.966498500878423,1.2677986422103527,False
911,Belgium,BEL,2017,58529.332,Europe,11.443999999999999,False,False,10.977283309269515,1.2767373712743317,False
912,Belgium,BEL,2018,59357.69,Europe,11.486,False,False,10.99133696198971,1.2883854033458924,False
913,Belgium,BEL,2019,60479.977,Europe,11.528,False,False,11.010067630562338,1.3039098675261,False
914,Belgium,BEL,2020,57333.543,Europe,11.57,False,False,10.956641124097537,1.2596285925320778,False
915,Belgium,BEL,2021,60669.215,Europe,11.57,False,False,11.013191682003121,1.3064991624304179,False
916,Belgium,BEL,2022,62561.78,Europe,11.57,False,False,11.043909827499844,1.3319591585644142,False
917,Belgium,BEL,2023,63095.402,Europe,11.57,False,False,11.052403177411511,1.33899866737652,False
918,Belgium,BEL,2024,63347.785,Europe,11.57,False,False,11.056395220654982,1.3423073764115876,False
943,Belize,BLZ,1990,8251.617,North America,8.97,False,False,9.018164460123236,-0.3470311706978864,False
944,Belize,BLZ,1991,9028.073,North America,9.1,False,False,9.108094223859542,-0.27249504880531183,False
945,Belize,BLZ,1992,9967.777,North America,9.23,False,False,9.2071128691879,-0.1904258259896784,False
946,Belize,BLZ,1993,10366.859,North America,9.36,False,False,9.246369362381772,-0.1578890257112612,False
947,Belize,BLZ,1994,10146.399,North America,9.49,False,False,9.224874143196091,-0.17570482118059486,False
948,Belize,BLZ,1995,9967.847,North America,9.62,False,False,9.20711989179226,-0.19042000547294635,False
949,Belize,BLZ,1996,9782.645,North America,9.734,False,False,9.188365176361632,-0.20596440031308855,False
950,Belize,BLZ,1997,9862.267,North America,9.847999999999999,False,False,9.196471340033487,-0.19924580150415408,False
951,Belize,BLZ,1998,9894.6,North America,9.962,False,False,9.19974443276278,-0.1965329773122478,False
952,Belize,BLZ,1999,10460.635,North America,10.075999999999999,False,False,9.25537444323327,-0.15042538101663183,False
953,Belize,BLZ,2000,11363.687,North America,10.19,False,False,9.33817819947614,-0.08179547905693306,False
954,Belize,BLZ,2001,11567.026,North America,10.306,False,False,9.355913743066715,-0.06709580028568211,False
955,Belize,BLZ,2002,11828.187,North America,10.421999999999999,False,False,9.378240690789902,-0.0485906466208256,False
956,Belize,BLZ,2003,12589.268,North America,10.538,False,False,9.440599983966068,0.0030943538084270304,False
957,Belize,BLZ,2004,12807.166,North America,10.654,False,False,9.457760137003662,0.017317133957786553,False
958,Belize,BLZ,2005,12714.97,North America,10.77,False,False,9.450535318435426,0.011329016841935779,False
959,Belize,BLZ,2006,12912.53,North America,10.872,False,False,9.465953436755301,0.024107953410857304,False
960,Belize,BLZ,2007,12973.207,North America,10.974,False,False,9.47064150966047,0.027993549891746707,False
961,Belize,BLZ,2008,12415.681,North America,11.075999999999999,False,False,9.426715549438299,-0.00841342583398168,False
962,Belize,BLZ,2009,12033.91,North America,11.177999999999999,False,False,9.395483776942292,-0.0342991293537799,False
963,Belize,BLZ,2010,11913.664,North America,11.28,False,False,9.385441255675786,-0.04262263158629894,False
964,Belize,BLZ,2011,11641.771,North America,11.136,False,False,9.362354857478454,-0.061757237512125085,False
965,Belize,BLZ,2012,11843.415,North America,10.991999999999999,False,False,9.379527295904388,-0.047524274914099024,False
966,Belize,BLZ,2013,12064.797,North America,10.848,False,False,9.398047152389193,-0.03217453726292492,False
967,Belize,BLZ,2014,12272.296,North America,10.704,False,False,9.415099643264005,-0.018040990307948285,False
968,Belize,BLZ,2015,12348.795,North America,10.56,False,False,9.421313766445575,-0.012890563756455331,False
969,Belize,BLZ,2016,12063.06,North America,10.59,False,False,9.397903169440106,-0.03229387406753469,False
970,Belize,BLZ,2017,11572.301,North America,10.620000000000001,False,False,9.356369676818925,-0.06671791056021444,False
971,Belize,BLZ,2018,11451.897,North America,10.65,False,False,9.345910672115386,-0.0753866050732339,False
972,Belize,BLZ,2019,11765.975,North America,10.680000000000001,False,False,9.372967170655869,-0.052961476957551074,False
973,Belize,BLZ,2020,10045.141,North America,10.71,False,False,9.214844313984765,-0.18401780390841815,False
974,Belize,BLZ,2021,11716.327,North America,10.71,False,False,9.368738618107807,-0.0564662110417601,False
975,Belize,BLZ,2022,12565.364,North America,10.71,False,False,9.43869941891742,0.0015191161757981632,False
976,Belize,BLZ,2023,12371.009,North America,10.71,False,False,9.423111030370448,-0.011400944775911172,False
977,Belize,BLZ,2024,12621.408,North America,10.71,False,False,9.443149698810046,0.005207623637082448,False
1003,Benin,BEN,1990,2207.0679,Africa,2.24,False,False,7.699420171528836,-1.4400406589472816,False
1004,Benin,BEN,1991,2230.4604,Africa,2.338,False,False,7.709963300543872,-1.4313022400218403,False
1005,Benin,BEN,1992,2226.5667,Africa,2.436,False,False,7.708216081645181,-1.4327503803859996,False
1006,Benin,BEN,1993,2254.2456,Africa,2.534,False,False,7.720570650509419,-1.4225105931060589,False
1007,Benin,BEN,1994,2215.3662,Africa,2.632,False,False,7.703172996127951,-1.4369302205324619,False
1008,Benin,BEN,1995,2300.141,Africa,2.73,False,False,7.7407257043860325,-1.4058055614226257,False
1009,Benin,BEN,1996,2337.6304,Africa,2.846,False,False,7.756893045703112,-1.3924056493910295,False
1010,Benin,BEN,1997,2399.786,Africa,2.962,False,False,7.7831348456937866,-1.3706557645751327,False
1011,Benin,BEN,1998,2419.1,Africa,3.0780000000000003,False,False,7.7911508491520225,-1.3640118928909335,False
1012,Benin,BEN,1999,2470.685,Africa,3.194,False,False,7.812250719108962,-1.3465237731218274,False
1013,Benin,BEN,2000,2536.169,Africa,3.31,False,False,7.838409953715294,-1.3248423206390736,False
1014,Benin,BEN,2001,2591.065,Africa,3.418,False,False,7.859824267086498,-1.3070935820083114,False
1015,Benin,BEN,2002,2630.1807,Africa,3.5260000000000002,False,False,7.874807830035912,-1.2946748162072883,False
1016,Benin,BEN,2003,2639.0437,Africa,3.6340000000000003,False,False,7.878171895668987,-1.2918865913119493,False
1017,Benin,BEN,2004,2672.844,Africa,3.742,False,False,7.890898353044132,-1.2813385731835363,False
1018,Benin,BEN,2005,2632.4724,Africa,3.85,False,False,7.875678759622685,-1.2939529671648515,False
1019,Benin,BEN,2006,2652.2185,Africa,3.994,False,False,7.8831517385603975,-1.2877591682949332,False
1020,Benin,BEN,2007,2729.1375,Africa,4.138,False,False,7.9117409041953906,-1.264063725918089,False
1021,Benin,BEN,2008,2777.6196,Africa,4.282,False,False,7.929349580892747,-1.2494691977201764,False
1022,Benin,BEN,2009,2758.0725,Africa,4.426,False,False,7.922287345172358,-1.2553225619526516,False
1023,Benin,BEN,2010,2733.574,Africa,4.57,False,False,7.9133651894886565,-1.262717476116275,False
1024,Benin,BEN,2011,2732.0125,Africa,4.74,False,False,7.912793796082849,-1.263191061798861,False
1025,Benin,BEN,2012,2779.7266,Africa,4.91,False,False,7.930107856524724,-1.2488407191988844,False
1026,Benin,BEN,2013,2893.0466,Africa,5.08,False,False,7.970065412692931,-1.2157228597345149,False
1027,Benin,BEN,2014,2987.3823,Africa,5.25,False,False,8.002152797974125,-1.1891280021349115,False
1028,Benin,BEN,2015,2952.0022,Africa,5.42,False,False,7.990238930977538,-1.1990025242705789,False
